Telescope Time,Observation1,Observation2,Strategy,Detection Prob,Integrated Prob Area,Filters,Exposure1,Exposure2,Distance,Coverage_deg,TT/area,Prob01,Prob02,TTime1,TTime2
20075.90399345111,1.5,1.5,Late discovery,50.29216028575273,0.9,ig,2400.0,2400.0,252.9052988912967,83.92936452111668,239.2,71.0,70.83402857148272,10037.951996725555,10037.951996725555
21754.49128387345,0.5,1.5,Reference,23.5,0.9,ii,90.0,90.0,252.9052988912967,271.93114104841806,80.00000000000001,50.0,47.0,10877.245641936724,10877.245641936724
32564.59343419327,0.5,0.5,Top,81.0,0.9,zg,2400.0,2400.0,98.41361044626667,10.071523742534,3233.333333333334,90.0,90.0,973.5806284449533,973.5806284449533
1678.5872904223334,0.5,0.5,Telescope Time 10%,73.96219844217495,0.9,rg,2400.0,2400.0,98.41361044626667,23.50022206591267,71.42857142857142,86.0,86.00255632811043,839.2936452111667,839.2936452111667
1947.1612568899066,0.5,0.5,Early discovery,75.69257984632905,0.9,rg,2400.0,2400.0,98.41361044626667,10.071523742534,193.33333333333334,87.0,87.0029653406081,973.5806284449533,973.5806284449533
35451.76357371968,0.5,3.0,Late discovery,73.08,0.9,rz,2400.0,2400.0,98.41361044626667,10.071523742534,3520.0000000000005,87.0,84.0,17725.88178685984,17725.88178685984
2148.591731740587,0.5,1.5,Reference,64.8,0.9,iz,90.0,90.0,98.41361044626667,26.857396646757337,80.0,81.0,80.0,1074.2958658702935,1074.2958658702935
398362.3357630281,0.5,1.5,Top,27.72,0.7,ii,2400.0,2400.0,201.36171839111736,433.0755209289621,919.8449612403099,63.0,44.0,21586.63255483121,21586.63255483121
41696.108294090765,0.5,1.5,Telescope Time 10%,25.2,0.7,rr,1200.0,1200.0,201.36171839111736,506.9333617075448,82.25165562913907,60.0,42.0,20848.054147045383,20848.054147045383
43173.26510966242,0.5,1.5,Early discovery,25.62,0.7,rr,2400.0,2400.0,201.36171839111736,433.0755209289621,99.68992248062014,61.0,42.0,21586.63255483121,21586.63255483121
43173.26510966242,0.5,1.5,Late discovery,25.62,0.7,rr,2400.0,2400.0,201.36171839111736,433.0755209289621,99.68992248062014,61.0,42.0,21586.63255483121,21586.63255483121
110921.04815110783,0.5,1.5,Reference,0.0,0.9,zz,90.0,90.0,201.36171839111736,1386.5131018888474,80.00000000000003,0.0,0.0,55460.52407555391,55460.52407555391
2887.1701395264145,0.5,0.5,Top,98.01,0.9,zg,2400.0,2400.0,73.19791258103105,6.714349161689334,430.0000000000001,99.0,99.0,5438.622820968361,5438.622820968361
470.0044413182534,1.0,1.0,Telescope Time 10%,88.35911454991412,0.9,zg,90.0,90.0,73.19791258103105,6.714349161689334,70.0,94.0,93.99905803182357,268.57396646757337,201.43047485068004
2954.3136311433072,0.5,0.5,Early discovery,90.23406896321586,0.9,rg,1200.0,1200.0,73.19791258103105,6.714349161689334,440.0,95.0,94.98323048759569,2752.883156292627,201.43047485068004
10877.245641936723,0.5,4.0,Late discovery,88.32000000000002,0.9,rz,2400.0,2400.0,73.19791258103105,6.714349161689334,1620.0000000000002,96.0,92.0,5438.622820968361,5438.622820968361
537.1479329351467,0.5,1.5,Reference,85.56,0.9,iz,90.0,90.0,73.19791258103105,6.714349161689334,80.0,93.0,92.0,268.57396646757337,268.57396646757337
39211.7991042657,0.5,1.5,Top,57.8,0.9,ii,2400.0,2400.0,142.52381806251321,184.64460194645667,212.36363636363632,85.0,68.0,20579.48018057781,20579.48018057781
35384.62008210279,0.5,1.5,Telescope Time 10%,52.26000000000001,0.9,ri,600.0,600.0,142.52381806251321,473.36161589909807,74.75177304964538,78.0,67.0,17692.310041051394,17692.310041051394
41158.96036115562,0.5,1.5,Early discovery,52.36000000000001,0.9,ri,300.0,300.0,142.52381806251321,184.64460194645667,222.90909090909096,77.0,68.0,20579.48018057781,20579.48018057781
41158.96036115562,0.5,2.0,Late discovery,53.12000000000001,0.9,ri,2400.0,2400.0,142.52381806251321,184.64460194645667,222.90909090909096,83.0,64.0,20579.48018057781,20579.48018057781
44851.852400084754,0.5,1.5,Reference,0.0,0.9,zz,90.0,90.0,142.52381806251321,560.6481550010593,80.00000000000001,0.0,0.0,22425.926200042377,22425.926200042377
19001.608127580814,1.0,1.0,Top,80.99819848586256,0.9,zg,2400.0,2400.0,151.3058615928377,10.071523742534,1886.6666666666667,90.0,89.99799831762506,570.7196787435935,570.7196787435935
1074.2958658702935,0.5,0.5,Telescope Time 10%,77.44,0.9,ig,2400.0,2400.0,151.3058615928377,13.428698323378669,80.0,88.0,88.0,537.1479329351467,537.1479329351467
1141.439357487187,0.5,0.5,Early discovery,73.96,0.9,ig,1200.0,1200.0,151.3058615928377,10.071523742534,113.33333333333337,86.0,86.0,570.7196787435935,570.7196787435935
32564.59343419327,0.5,2.5,Late discovery,73.92,0.9,iz,2400.0,2400.0,151.3058615928377,10.071523742534,3233.333333333334,88.0,84.0,16282.296717096635,16282.296717096635
1342.8698323378665,0.5,1.5,Reference,46.90000000000001,0.9,ii,90.0,90.0,151.3058615928377,16.785872904223336,79.99999999999997,70.0,67.0,671.4349161689332,671.4349161689332
152080.00851226345,0.5,1.5,Top,27.28,0.7,ri,2400.0,2400.0,199.18648726906736,248.43091898250537,612.1621621621623,62.0,44.0,19404.469077282174,19404.469077282174
35787.481031804164,0.5,1.5,Telescope Time 10%,25.01,0.7,rr,2400.0,2400.0,199.18648726906736,399.50377512051534,89.57983193277315,61.0,41.0,17893.740515902082,17893.740515902082
38808.93815456435,0.5,1.5,Early discovery,25.42,0.7,rr,2400.0,2400.0,199.18648726906736,248.43091898250537,156.2162162162162,62.0,41.0,19404.469077282174,19404.469077282174
37130.35086414202,1.0,2.0,Late discovery,24.57,0.7,zi,2400.0,2400.0,199.18648726906736,332.36028350362204,111.71717171717172,63.0,39.0,18565.17543207101,18565.17543207101
88360.83496783164,0.5,1.5,Reference,0.0,0.9,zz,90.0,90.0,199.18648726906736,1104.5104370978954,80.00000000000001,0.0,0.0,44180.41748391582,44180.41748391582
40688.95591983737,1.0,1.0,Top,70.56,0.9,zg,2400.0,2400.0,163.90041750216702,16.785872904223336,2424.0,84.0,84.0,1443.585069763207,1443.585069763207
